Sequence Name,Sequence Description,Blast Top Hit Description (HSP),Blast Min E-Value,Blast Hit Taxonomy Name,Annotation GO ID,Annotation GO Term,Enzyme Code,Enzyme Name,InterPro Accession,InterPro Name
Xele.ptg000009l.396_1,RecName: Full=Non-specific lipid-transfer protein 4; Short=LTP 4; Flags: Precursor [Arabidopsis thaliana],sp|Q9LLR6.1|RecName: Full=Non-specific lipid-transfer protein 4 Short=LTP 4 Flags: Precursor [Arabidopsis thaliana],1.7E-34,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0005516;GO:0006869;GO:0009414;GO:0009505;GO:0009507;GO:0009651;GO:0009737;GO:0012505;GO:0042335;GO:0090627;GO:1901957,calmodulin binding;lipid transport;response to water deprivation;plant-type cell wall;chloroplast;response to salt stress;response to abscisic acid;endomembrane system;cuticle development;plant epidermal cell differentiation;regulation of cutin biosynthetic process,,,,
Xele.ptg000009l.284_1,RecName: Full=E3 ubiquitin-protein ligase AIP2; AltName: Full=ABI3-interacting protein 2; AltName: Full=RING-type E3 ubiquitin transferase AIP2 [Arabidopsis thaliana],sp|Q8RXD3.1|RecName: Full=E3 ubiquitin-protein ligase AIP2 AltName: Full=ABI3-interacting protein 2 AltName: Full=RING-type E3 ubiquitin transferase AIP2 [Arabidopsis thaliana],1.7E-102,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0005515;GO:0005634;GO:0005789;GO:0005794;GO:0005829;GO:0006511;GO:0009414;GO:0009501;GO:0009630;GO:0009651;GO:0009788;GO:0009789;GO:0009938;GO:0015031;GO:0051865;GO:0061630;GO:0071218;GO:0098542,protein binding;nucleus;endoplasmic reticulum membrane;Golgi apparatus;cytosol;ubiquitin-dependent protein catabolic process;response to water deprivation;amyloplast;gravitropism;response to salt stress;negative regulation of abscisic acid-activated signaling pathway;positive regulation of abscisic acid-activated signaling pathway;negative regulation of gibberellic acid mediated signaling pathway;protein transport;protein autoubiquitination;ubiquitin protein ligase activity;cellular response to misfolded protein;defense response to other organism,EC:2.3.2,Acyltransferases,,
Xele.ptg000009l.39_1,RecName: Full=Zinc finger protein ZAT6; AltName: Full=COLD INDUCED ZINC FINGER PROTEIN 2 [Arabidopsis thaliana],sp|O22533.1|RecName: Full=Zinc finger protein ZAT6 AltName: Full=COLD INDUCED ZINC FINGER PROTEIN 2 [Arabidopsis thaliana],1.5E-14,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000976;GO:0003006;GO:0006355;GO:0007275;GO:0009414;GO:0009416;GO:0009651;GO:0009737;GO:0070887,transcription cis-regulatory region binding;developmental process involved in reproduction;regulation of DNA-templated transcription;multicellular organism development;response to water deprivation;response to light stimulus;response to salt stress;response to abscisic acid;cellular response to chemical stimulus,,,,
Xele.ptg000009l.222_1,RecName: Full=Homeobox-leucine zipper protein HAT14; AltName: Full=Homeodomain-leucine zipper protein HAT14; Short=HD-ZIP protein 14 [Arabidopsis thaliana],sp|P46665.3|RecName: Full=Homeobox-leucine zipper protein HAT14 AltName: Full=Homeodomain-leucine zipper protein HAT14 Short=HD-ZIP protein 14 [Arabidopsis thaliana],3.6E-76,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000976;GO:0003700;GO:0005634;GO:0009414;GO:0009637;GO:0009641;GO:0009651;GO:0009734;GO:0009735;GO:0009739;GO:0009788;GO:0009826;GO:0009965;GO:0010218;GO:0010311;GO:0010434;GO:0010582;GO:0017148;GO:0042803;GO:0045892;GO:0045893;GO:0048467;GO:0048510;GO:0080127,transcription cis-regulatory region binding;DNA-binding transcription factor activity;nucleus;response to water deprivation;response to blue light;shade avoidance;response to salt stress;auxin-activated signaling pathway;response to cytokinin;response to gibberellin;negative regulation of abscisic acid-activated signaling pathway;unidimensional cell growth;leaf morphogenesis;response to far red light;lateral root formation;bract formation;floral meristem determinacy;negative regulation of translation;protein homodimerization activity;negative regulation of DNA-templated transcription;positive regulation of DNA-templated transcription;gynoecium development;regulation of timing of transition from vegetative to reproductive phase;fruit septum development,,,,
Xele.ptg000009l.265_1,RecName: Full=20 kDa chaperonin, chloroplastic; AltName: Full=Chaperonin 10; Short=Ch-CPN10; Short=Cpn10; AltName: Full=Chaperonin 20; AltName: Full=Protein Cpn21; Flags: Precursor [Arabidopsis thaliana],sp|O65282.2|RecName: Full=20 kDa chaperonin, chloroplastic AltName: Full=Chaperonin 10 Short=Ch-CPN10 Short=Cpn10 AltName: Full=Chaperonin 20 AltName: Full=Protein Cpn21 Flags: Precursor [Arabidopsis thaliana],7.3E-96,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0009409;GO:0009507;GO:0009788;GO:0046914;GO:0051290;GO:1901671,response to cold;chloroplast;negative regulation of abscisic acid-activated signaling pathway;transition metal ion binding;protein heterotetramerization;positive regulation of superoxide dismutase activity,,,,
Xele.ptg000009l.255_1,RecName: Full=Aldehyde dehydrogenase family 7 member B4; AltName: Full=Antiquitin-1; AltName: Full=Turgor-responsive ALDH [Arabidopsis thaliana],sp|Q9SYG7.3|RecName: Full=Aldehyde dehydrogenase family 7 member B4 AltName: Full=Antiquitin-1 AltName: Full=Turgor-responsive ALDH [Arabidopsis thaliana],0.0E0,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0004029;GO:0005739;GO:0006081;GO:0006536;GO:0009065;GO:0009266;GO:0009269;GO:0009651;GO:0009737;GO:0043878;GO:0048366,aldehyde dehydrogenase (NAD+) activity;mitochondrion;cellular aldehyde metabolic process;glutamate metabolic process;glutamine family amino acid catabolic process;response to temperature stimulus;response to desiccation;response to salt stress;response to abscisic acid;glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity;leaf development,EC:1.2.1.5;EC:1.2.1.3,aldehyde dehydrogenase [NAD(P)(+)];aldehyde dehydrogenase (NAD(+)),,
Xele.ptg000009l.227_1,RecName: Full=Zinc finger protein 8 [Arabidopsis thaliana],sp|P93751.1|RecName: Full=Zinc finger protein 8 [Arabidopsis thaliana],2.6E-27,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000976;GO:0003700;GO:0005634;GO:0006355;GO:0009640;GO:0009736;GO:0009740;GO:0009788;GO:0010090;GO:0019760;GO:0046872;GO:0046982;GO:0048443;GO:0060862;GO:1905392,transcription cis-regulatory region binding;DNA-binding transcription factor activity;nucleus;regulation of DNA-templated transcription;photomorphogenesis;cytokinin-activated signaling pathway;gibberellic acid mediated signaling pathway;negative regulation of abscisic acid-activated signaling pathway;trichome morphogenesis;glucosinolate metabolic process;metal ion binding;protein heterodimerization activity;stamen development;negative regulation of floral organ abscission;plant organ morphogenesis,,,,
Xele.ptg000009l.306_1,RecName: Full=Brassinosteroid-responsive RING protein 1 [Arabidopsis thaliana],sp|Q9XF92.1|RecName: Full=Brassinosteroid-responsive RING protein 1 [Arabidopsis thaliana],1.8E-17,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000976;GO:0005515;GO:0005634;GO:0005768;GO:0009651;GO:0009687;GO:0009739;GO:0009741;GO:0009789;GO:0016020;GO:0016567;GO:0033554;GO:0046872;GO:0047484;GO:0061630;GO:0098542;GO:1905421,transcription cis-regulatory region binding;protein binding;nucleus;endosome;response to salt stress;abscisic acid metabolic process;response to gibberellin;response to brassinosteroid;positive regulation of abscisic acid-activated signaling pathway;membrane;protein ubiquitination;cellular response to stress;metal ion binding;regulation of response to osmotic stress;ubiquitin protein ligase activity;defense response to other organism;regulation of plant organ morphogenesis,EC:2.3.2,Acyltransferases,,
Xele.ptg000009l.36_1,RecName: Full=Nuclear transcription factor Y subunit C-9; Short=AtNF-YC-9; AltName: Full=Transcriptional activator HAP5C [Arabidopsis thaliana],sp|Q8L4B2.1|RecName: Full=Nuclear transcription factor Y subunit C-9 Short=AtNF-YC-9 AltName: Full=Transcriptional activator HAP5C [Arabidopsis thaliana],5.3E-64,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000976;GO:0003700;GO:0003712;GO:0005829;GO:0009738;GO:0009740;GO:0010029;GO:0016602;GO:0045893;GO:0046982;GO:0048586;GO:0051247;GO:2000306;GO:2000905,transcription cis-regulatory region binding;DNA-binding transcription factor activity;transcription coregulator activity;cytosol;abscisic acid-activated signaling pathway;gibberellic acid mediated signaling pathway;regulation of seed germination;CCAAT-binding factor complex;positive regulation of DNA-templated transcription;protein heterodimerization activity;regulation of long-day photoperiodism, flowering;positive regulation of protein metabolic process;positive regulation of photomorphogenesis;negative regulation of starch metabolic process,,,,
Xele.ptg000009l.760_1,RecName: Full=Probable serine/threonine-protein kinase SIS8; AltName: Full=MAPKK kinase SIS8; AltName: Full=Protein SUGAR INSENSITIVE 8 [Arabidopsis thaliana],sp|Q9C9U5.1|RecName: Full=Probable serine/threonine-protein kinase SIS8 AltName: Full=MAPKK kinase SIS8 AltName: Full=Protein SUGAR INSENSITIVE 8 [Arabidopsis thaliana],2.7E-111,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000165;GO:0000325;GO:0002229;GO:0004709;GO:0004712;GO:0004713;GO:0005515;GO:0005634;GO:0005769;GO:0005789;GO:0005802;GO:0005829;GO:0005886;GO:0008219;GO:0009409;GO:0009414;GO:0009651;GO:0009658;GO:0009664;GO:0009686;GO:0009723;GO:0009734;GO:0009742;GO:0009744;GO:0009750;GO:0009788;GO:0009826;GO:0010182;GO:0010305;GO:0010344;GO:0010828;GO:0012510;GO:0045995;GO:0046777;GO:0048354;GO:0048510;GO:0071244;GO:0071333;GO:0090333;GO:1900150;GO:1900424;GO:1902074;GO:2000030;GO:2000031;GO:2000035;GO:2000069,MAPK cascade;plant-type vacuole;defense response to oomycetes;MAP kinase kinase kinase activity;protein serine/threonine/tyrosine kinase activity;protein tyrosine kinase activity;protein binding;nucleus;early endosome;endoplasmic reticulum membrane;trans-Golgi network;cytosol;plasma membrane;cell death;response to cold;response to water deprivation;response to salt stress;chloroplast organization;plant-type cell wall organization;gibberellin biosynthetic process;response to ethylene;auxin-activated signaling pathway;brassinosteroid mediated signaling pathway;response to sucrose;response to fructose;negative regulation of abscisic acid-activated signaling pathway;unidimensional cell growth;sugar mediated signaling pathway;leaf vascular tissue pattern formation;seed oilbody biogenesis;positive regulation of glucose transmembrane transport;trans-Golgi network transport vesicle membrane;regulation of embryonic development;protein autophosphorylation;mucilage biosynthetic process involved in seed coat development;regulation of timing of transition from vegetative to reproductive phase;cellular response to carbon dioxide;cellular response to glucose stimulus;regulation of stomatal closure;regulation of defense response to fungus;regulation of defense response to bacterium;response to salt;regulation of response to red or far red light;regulation of salicylic acid mediated signaling pathway;regulation of stem cell division;regulation of post-embryonic root development,EC:2.7.11.25;EC:2.7.12.1;EC:2.7.11.1,mitogen-activated protein kinase kinase kinase;dual-specificity kinase;non-specific serine/threonine protein kinase,,
Xele.ptg000009l.75_1,RecName: Full=Lysine-specific demethylase JMJ30; Short=AtJMJ30; AltName: Full=JmjC domain-containing protein 30; AltName: Full=Jumonji domain-containing protein 5; Short=AtJMJD5; AltName: Full=[histone H3]-trimethyl-L-lysine(36) monodemethylase JMJ30 [Arabidopsis thaliana],sp|Q8RWR1.1|RecName: Full=Lysine-specific demethylase JMJ30 Short=AtJMJ30 AltName: Full=JmjC domain-containing protein 30 AltName: Full=Jumonji domain-containing protein 5 Short=AtJMJD5 AltName: Full=[histone H3]-trimethyl-L-lysine(36) monodemethylase JMJ30 [Arabidopsis thaliana],3.8E-175,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000791;GO:0003700;GO:0005634;GO:0005783;GO:0009787;GO:0010378;GO:0043565;GO:0045814;GO:0046975;GO:0051864;GO:0061628;GO:0071558;GO:0080022;GO:0140684;GO:1900140;GO:1900457;GO:1990110;GO:2000028,euchromatin;DNA-binding transcription factor activity;nucleus;endoplasmic reticulum;regulation of abscisic acid-activated signaling pathway;temperature compensation of the circadian clock;sequence-specific DNA binding;negative regulation of gene expression, epigenetic;histone H3K36 methyltransferase activity;histone H3K36 demethylase activity;H3K27me3 modified histone binding;histone H3K27me2/H3K27me3 demethylase activity;primary root development;histone H3K9me2/H3K9me3 demethylase activity;regulation of seedling development;regulation of brassinosteroid mediated signaling pathway;callus formation;regulation of photoperiodism, flowering,EC:1.14.11.66;EC:2.1.1;EC:1.14.11.68,[histone H3]-trimethyl-L-lysine(9) demethylase;Transferring one-carbon groups;[histone H3]-trimethyl-L-lysine(27) demethylase,,
Xele.ptg000009l.688_1,RecName: Full=Acyl-CoA-binding domain-containing protein 4; Short=Acyl-CoA binding protein 4 [Arabidopsis thaliana],sp|Q9MA55.1|RecName: Full=Acyl-CoA-binding domain-containing protein 4 Short=Acyl-CoA binding protein 4 [Arabidopsis thaliana],0.0E0,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000062;GO:0001666;GO:0003824;GO:0005515;GO:0005634;GO:0005777;GO:0005783;GO:0005829;GO:0005886;GO:0006869;GO:0009058;GO:0009409;GO:0009416;GO:0009723;GO:0009753;GO:0044237;GO:0046872;GO:0048316;GO:0050794;GO:1901564,fatty-acyl-CoA binding;response to hypoxia;catalytic activity;protein binding;nucleus;peroxisome;endoplasmic reticulum;cytosol;plasma membrane;lipid transport;biosynthetic process;response to cold;response to light stimulus;response to ethylene;response to jasmonic acid;cellular metabolic process;metal ion binding;seed development;regulation of cellular process;organonitrogen compound metabolic process,,,,
Xele.ptg000009l.23_1,RecName: Full=Probable E3 ubiquitin-protein ligase XERICO; AltName: Full=RING-type E3 ubiquitin transferase XERICO [Arabidopsis thaliana],sp|Q9SI09.1|RecName: Full=Probable E3 ubiquitin-protein ligase XERICO AltName: Full=RING-type E3 ubiquitin transferase XERICO [Arabidopsis thaliana],3.5E-32,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000976;GO:0005515;GO:0005634;GO:0005737;GO:0009651;GO:0009687;GO:0009739;GO:0009789;GO:0009793;GO:0016567;GO:0046872;GO:0047484;GO:0061630,transcription cis-regulatory region binding;protein binding;nucleus;cytoplasm;response to salt stress;abscisic acid metabolic process;response to gibberellin;positive regulation of abscisic acid-activated signaling pathway;embryo development ending in seed dormancy;protein ubiquitination;metal ion binding;regulation of response to osmotic stress;ubiquitin protein ligase activity,EC:2.3.2,Acyltransferases,,
Xele.ptg000009l.460_1,RecName: Full=Calcium-dependent protein kinase 13 [Arabidopsis thaliana],sp|Q8W4I7.2|RecName: Full=Calcium-dependent protein kinase 13 [Arabidopsis thaliana],0.0E0,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0004683;GO:0005509;GO:0005516;GO:0005524;GO:0005634;GO:0005789;GO:0005886;GO:0009651;GO:0009738;GO:0009931;GO:0010359;GO:0035556;GO:0046777;GO:0080092;GO:0106310;GO:1901979,calmodulin-dependent protein kinase activity;calcium ion binding;calmodulin binding;ATP binding;nucleus;endoplasmic reticulum membrane;plasma membrane;response to salt stress;abscisic acid-activated signaling pathway;calcium-dependent protein serine/threonine kinase activity;regulation of anion channel activity;intracellular signal transduction;protein autophosphorylation;regulation of pollen tube growth;protein serine kinase activity;regulation of inward rectifier potassium channel activity,EC:2.7.11.17,calcium/calmodulin-dependent protein kinase,,
Xele.ptg000009l.645_1,RecName: Full=Serine/threonine-protein kinase CTR1; AltName: Full=Protein CONSTITUTIVE TRIPLE RESPONSE1 [Arabidopsis thaliana],sp|Q05609.1|RecName: Full=Serine/threonine-protein kinase CTR1 AltName: Full=Protein CONSTITUTIVE TRIPLE RESPONSE1 [Arabidopsis thaliana],0.0E0,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000165;GO:0001666;GO:0002229;GO:0004709;GO:0004712;GO:0004713;GO:0005515;GO:0005634;GO:0005769;GO:0005773;GO:0005789;GO:0005802;GO:0005829;GO:0005886;GO:0008219;GO:0009409;GO:0009414;GO:0009651;GO:0009658;GO:0009686;GO:0009733;GO:0009744;GO:0009750;GO:0009788;GO:0010105;GO:0010182;GO:0010344;GO:0012510;GO:0045995;GO:0046777;GO:0048510;GO:0048522;GO:0071244;GO:0090333;GO:1900150;GO:1900424;GO:2000030;GO:2000031;GO:2000035;GO:2000069,MAPK cascade;response to hypoxia;defense response to oomycetes;MAP kinase kinase kinase activity;protein serine/threonine/tyrosine kinase activity;protein tyrosine kinase activity;protein binding;nucleus;early endosome;vacuole;endoplasmic reticulum membrane;trans-Golgi network;cytosol;plasma membrane;cell death;response to cold;response to water deprivation;response to salt stress;chloroplast organization;gibberellin biosynthetic process;response to auxin;response to sucrose;response to fructose;negative regulation of abscisic acid-activated signaling pathway;negative regulation of ethylene-activated signaling pathway;sugar mediated signaling pathway;seed oilbody biogenesis;trans-Golgi network transport vesicle membrane;regulation of embryonic development;protein autophosphorylation;regulation of timing of transition from vegetative to reproductive phase;positive regulation of cellular process;cellular response to carbon dioxide;regulation of stomatal closure;regulation of defense response to fungus;regulation of defense response to bacterium;regulation of response to red or far red light;regulation of salicylic acid mediated signaling pathway;regulation of stem cell division;regulation of post-embryonic root development,EC:2.7.11.25;EC:2.7.12.1;EC:2.7.11.1,mitogen-activated protein kinase kinase kinase;dual-specificity kinase;non-specific serine/threonine protein kinase,,
Xele.ptg000009l.269_1,RecName: Full=DnaJ protein P58IPK homolog; Short=AtP58IPK; AltName: Full=Chaperone protein dnaJ 36; Short=AtDjA36; Short=AtJ36; Flags: Precursor [Arabidopsis thaliana],sp|Q9LYW9.1|RecName: Full=DnaJ protein P58IPK homolog Short=AtP58IPK AltName: Full=Chaperone protein dnaJ 36 Short=AtDjA36 Short=AtJ36 Flags: Precursor [Arabidopsis thaliana],1.5E-14,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000740;GO:0005506;GO:0005634;GO:0005739;GO:0005788;GO:0008092;GO:0009408;GO:0009507;GO:0009558;GO:0009737;GO:0009860;GO:0009958;GO:0010197;GO:0010198;GO:0010322;GO:0010598;GO:0016491;GO:0031090;GO:0044794;GO:0051085;GO:1902395,nuclear membrane fusion;iron ion binding;nucleus;mitochondrion;endoplasmic reticulum lumen;cytoskeletal protein binding;response to heat;chloroplast;embryo sac cellularization;response to abscisic acid;pollen tube growth;positive gravitropism;polar nucleus fusion;synergid death;regulation of isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway;NAD(P)H dehydrogenase complex (plastoquinone);oxidoreductase activity;organelle membrane;positive regulation by host of viral process;chaperone cofactor-dependent protein refolding;regulation of 1-deoxy-D-xylulose-5-phosphate synthase activity,EC:1,Oxidoreductases,,
Xele.ptg000009l.5_1,RecName: Full=Transcription factor MYB44; AltName: Full=Myb-related protein 44; Short=AtMYB44; AltName: Full=Myb-related protein R1; Short=AtMYBR1 [Arabidopsis thaliana],sp|Q9FDW1.1|RecName: Full=Transcription factor MYB44 AltName: Full=Myb-related protein 44 Short=AtMYB44 AltName: Full=Myb-related protein R1 Short=AtMYBR1 [Arabidopsis thaliana],6.4E-63,Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana;Arabidopsis thaliana,GO:0000162;GO:0000978;GO:0001228;GO:0001935;GO:0002213;GO:0005819;GO:0005829;GO:0006974;GO:0008285;GO:0009408;GO:0009411;GO:0009414;GO:0009524;GO:0009555;GO:0009723;GO:0009737;GO:0009759;GO:0009809;GO:0010183;GO:0010199;GO:0010262;GO:0010439;GO:0010929;GO:0016607;GO:0032465;GO:0032875;GO:0042742;GO:0042803;GO:0045691;GO:0045697;GO:0045892;GO:0045893;GO:0045995;GO:0048527;GO:0048579;GO:0051782;GO:0055089;GO:0070176;GO:0071367;GO:0080060;GO:0080113;GO:1900150;GO:1901001;GO:1901181;GO:1901347;GO:1901348;GO:1902074;GO:1904095;GO:1904961;GO:2000022;GO:2000031;GO:2000692;GO:2001280,tryptophan biosynthetic process;RNA polymerase II cis-regulatory region sequence-specific DNA binding;DNA-binding transcription activator activity, RNA polymerase II-specific;endothelial cell proliferation;defense response to insect;spindle;cytosol;DNA damage response;negative regulation of cell population proliferation;response to heat;response to UV;response to water deprivation;phragmoplast;pollen development;response to ethylene;response to abscisic acid;indole glucosinolate biosynthetic process;lignin biosynthetic process;pollen tube guidance;organ boundary specification between lateral organs and the meristem;somatic embryogenesis;regulation of glucosinolate biosynthetic process;positive regulation of auxin mediated signaling pathway;nuclear speck;regulation of cytokinesis;regulation of DNA endoreduplication;defense response to bacterium;protein homodimerization activity;regulation of embryo sac central cell differentiation;regulation of synergid differentiation;negative regulation of DNA-templated transcription;positive regulation of DNA-templated transcription;regulation of embryonic development;lateral root development;negative regulation of long-day photoperiodism, flowering;negative regulation of cell division;fatty acid homeostasis;DRM complex;cellular response to brassinosteroid stimulus;integument development;regulation of seed growth;regulation of defense response to fungus;negative regulation of response to salt stress;negative regulation of cellular response to caffeine;negative regulation of secondary cell wall biogenesis;positive regulation of secondary cell wall biogenesis;response to salt;negative regulation of endosperm development;quiescent center organization;regulation of jasmonic acid mediated signaling pathway;regulation of salicylic acid mediated signaling pathway;negative regulation of seed maturation;positive regulation of unsaturated fatty acid biosynthetic process,,,,
